Movie_id,short_language,language
332283,en,English
103073,en,English
58792,en,English
375572,de,Deutsch
51393,en,English
102444,ru,Pусский
114394,ru,Pусский
168616,en,English
37048,en,English
60964,en,English
303858,en,English
106729,de,Deutsch
47747,de,Deutsch
363354,en,English
229113,en,English
138827,ar,العربية
28452,fr,Français
34036,en,English
82394,pt,Português
16916,ru,Pусский
322240,sr,Srpski
84907,en,English
98959,en,English
51298,en,English
83266,fa,فارسی
38995,en,English
343042,en,English
206630,fr,Français
202637,,
39704,de,Deutsch
89458,en,English
145689,en,English
50025,,
356298,,
326423,en,English
362478,en,English
330483,en,English
205588,de,Deutsch
357125,en,English
44698,hu,Magyar
99846,en,English
31124,en,English
28757,en,English
378483,en,English
158947,en,English
391899,en,English
127380,en,English
35759,en,English
53999,en,English
140652,en,English
320639,en,English
220515,en,English
142611,,
113347,,
323676,en,English
99513,en,English
381341,en,English
384254,en,English
79594,de,Deutsch
333669,en,English
387252,de,Deutsch
137400,ru,Pусский
381298,,
362682,en,English
325186,it,Italiano
316152,en,English
153518,en,English
358644,en,English
297186,,
344593,en,English
306598,fr,Français
316883,en,English
15088,,
357313,en,English
384237,en,English
21343,de,Deutsch
373072,es,Español
20898,de,Deutsch
71103,en,English
76102,en,English
327536,en,English
364088,en,English
86517,,
40080,en,English
76164,hu,Magyar
4457,en,English
122466,es,Español
390777,en,English
376292,en,English
12696,en,English
391578,en,English
392985,en,English
168055,en,English
60809,en,English
332411,,
57130,en,English
22892,en,English
52279,es,Español
17174,en,English
127776,en,English
320586,en,English
384737,en,English
94170,en,English
156326,,
53050,en,English
60961,it,Italiano
131673,en,English
234868,,
41368,de,Deutsch
76081,,
143335,ar,العربية
25603,fr,Français
79137,es,Español
23270,en,English
347938,fi,suomi
26691,en,English
69150,es,Español
83295,en,English
391997,fr,Français
153423,fr,Français
114384,,
176321,,
23767,fr,Français
188540,de,Deutsch
300983,it,Italiano
76788,en,English
362150,en,English
280165,en,English
330418,en,English
330399,fr,Français
320910,de,Deutsch
394374,ja,日本語
82999,en,English
363178,en,English
247504,en,English
63964,en,English
129682,es,Español
79354,en,English
223365,nl,Nederlands
69428,fr,Français
69417,,
69401,es,Español
69399,en,English
69427,de,Deutsch
69404,en,English
69422,de,Deutsch
69423,en,English
114426,it,Italiano
114405,en,English
113332,fi,suomi
174925,zh,普通话
117024,en,English
51059,en,English
101766,en,English
35010,en,English
38983,en,English
266540,en,English
266102,en,English
13521,es,Español
13520,ja,日本語
123182,en,English
41628,en,English
244449,,
353069,da,Dansk
109453,en,English
311667,es,Español
7456,fr,Français
50451,es,Español
364324,en,English
72753,en,English
124108,fr,Français
17137,fi,suomi
51106,en,English
34194,es,Español
343972,,
302401,,
21769,it,Italiano
72823,it,Italiano
125513,it,Italiano
92728,en,English
155765,en,English
28697,en,English
42073,en,English
31034,en,English
125521,en,English
82386,,
36613,,
68922,en,English
125510,en,English
41365,en,English
35105,en,English
14829,en,English
39690,en,English
34935,it,Italiano
25843,,
48405,en,English
277098,de,Deutsch
34772,tr,Türkçe
86791,en,English
31502,de,Deutsch
221317,en,English
355008,en,English
52143,de,Deutsch
44885,en,English
131433,en,English
203071,de,Deutsch
87636,hu,Magyar
134053,,
155017,fr,Français
294574,en,English
160399,en,English
53034,en,English
382885,en,English
71449,pt,Português
45330,ja,日本語
71444,ru,Pусский
80394,en,English
394661,en,English
37629,en,English
68828,en,English
64784,es,Español
339749,fr,Français
391566,en,English
358895,,
387889,en,English
390520,ja,日本語
392891,en,English
306523,de,Deutsch
306555,en,English
305455,en,English
265717,en,English
264454,,
234004,en,English
44157,hi,हिन्दी
282266,en,English
139854,ja,日本語
114521,ru,Pусский
25019,ja,日本語
97943,ru,Pусский
14263,ja,日本語
323262,en,English
214187,de,Deutsch
173587,fr,Français
104239,en,English
328844,,
31472,ja,日本語
36863,ko,한국어/조선말
73896,en,English
33224,en,English
9547,en,English
65887,en,English
210615,en,English
66187,en,English
271919,ko,한국어/조선말
12266,sv,svenska
334889,en,English
314076,en,English
257440,en,English
347945,,
92307,de,Deutsch
300762,en,English
158903,en,English
39764,fr,Français
33827,en,English
59126,en,English
41617,en,English
120268,ja,日本語
342850,en,English
313511,pt,Português
184561,en,English
231540,en,English
107248,fr,Français
235690,en,English
277459,,
44804,en,English
35026,fr,Français
241004,de,Deutsch
144008,it,Italiano
46521,es,Español
75262,de,Deutsch
200868,de,Deutsch
355890,ru,Pусский
127259,de,Deutsch
388055,en,English
245013,hi,हिन्दी
97253,en,English
202515,sv,svenska
386891,en,English
176915,en,English
380254,ar,العربية
208556,en,English
132166,hi,हिन्दी
126234,sv,svenska
245917,en,English
257291,en,English
63427,en,English
117034,fi,suomi
66638,et,Eesti
206796,en,English
173443,en,English
64834,de,Deutsch
47096,fr,Français
305815,en,English
94709,en,English
119820,fr,Français
323573,es,Español
379387,en,English
211337,,
85516,en,English
35114,en,English
120872,en,English
372234,it,Italiano
82027,fi,suomi
128396,en,English
121232,,
324271,en,English
299269,en,English
189875,en,English
273883,en,English
148380,en,English
30,de,Deutsch
331501,en,English
63665,de,Deutsch
153779,es,Español
372174,en,English
393877,en,English
356900,it,Italiano
224089,de,Deutsch
224079,it,Italiano
224098,en,English
224063,de,Deutsch
224084,it,Italiano
120249,en,English
130436,en,English
184868,en,English
240968,fr,Français
286120,it,Italiano
31338,en,English
245019,en,English
308557,,
54555,,
94658,en,English
71772,de,Deutsch
261433,th,ภาษาไทย
166770,en,English
250434,en,English
106219,en,English
54316,en,English
80470,fr,Français
43102,ja,日本語
336026,en,English
315723,,
256222,et,Eesti
192184,en,English
189498,,
18906,en,English
91556,en,English
348673,en,English
75926,ja,日本語
345664,it,Italiano
5066,fr,Français
83788,ja,日本語
82098,es,Español
72655,en,English
97844,fr,Français
124013,en,English
45537,de,Deutsch
189996,en,English
255511,en,English
66540,en,English
290250,en,English
204994,en,English
349790,en,English
239895,en,English
366005,fr,Français
88722,ja,日本語
37454,fr,Français
160859,en,English
383121,es,Español
202214,en,English
132144,en,English
270010,de,Deutsch
195468,en,English
132148,de,Deutsch
132150,ja,日本語
335053,pt,Português
46740,en,English
113670,es,Español
115301,en,English
117457,en,English
118009,en,English
168421,en,English
116185,pt,Português
69636,ru,Pусский
62756,en,English
49029,en,English
330629,hu,Magyar
86718,en,English
69635,en,English
19978,en,English
69638,en,English
40713,en,English
37803,,
41413,en,English
85941,en,English
85721,,
14244,en,English
161463,en,English
108176,en,English
58494,es,Español
36607,en,English
100813,en,English
56100,en,English
139846,en,English
97481,tl,
38111,en,English
42548,en,English
75100,en,English
50340,en,English
18377,en,English
355177,it,Italiano
61002,it,Italiano
343981,it,Italiano
99592,en,English
35752,it,Italiano
11767,it,Italiano
119433,,
288694,en,English
96958,en,English
371695,,
11681,en,English
155011,en,English
219247,es,Español
41808,en,English
303360,en,English
126265,en,English
291264,en,English
248001,en,English
260500,it,Italiano
3786,sv,svenska
396152,it,Italiano
119255,en,English
178146,it,Italiano
361205,sv,svenska
44238,en,English
85013,it,Italiano
380111,en,English
79040,it,Italiano
201006,en,English
24827,it,Italiano
278774,en,English
257245,en,English
77876,en,English
44606,en,English
115054,de,Deutsch
139856,pl,Polski
268539,ru,Pусский
129400,en,English
258509,da,Dansk
120259,en,English
387957,en,English
90121,es,Español
264530,,
118889,it,Italiano
63876,en,English
248424,en,English
126550,en,English
7871,en,English
362268,ja,日本語
174759,en,English
41553,fr,Français
370014,fr,Français
39943,en,English
164479,fr,Français
379500,fr,Français
253484,it,Italiano
332567,it,Italiano
300665,it,Italiano
383367,it,Italiano
159207,it,Italiano
369058,de,Deutsch
129269,it,Italiano
389323,it,Italiano
32887,it,Italiano
40471,en,English
74753,en,English
93006,it,Italiano
169726,,
295273,hi,हिन्दी
294550,hi,हिन्दी
85327,en,English
55134,en,English
299582,en,English
371451,fr,Français
334557,it,Italiano
315669,fa,فارسی
61533,en,English
57218,es,Español
109587,el,ελληνικά
15303,es,Español
110501,en,English
70527,de,Deutsch
108835,fr,Français
33611,en,English
55125,ko,한국어/조선말
33604,,
55130,en,English
167548,en,English
57186,ko,한국어/조선말
102337,fr,Français
64924,en,English
122800,en,English
112092,it,Italiano
40890,it,Italiano
391626,it,Italiano
319632,it,Italiano
226072,it,Italiano
45341,it,Italiano
125696,it,Italiano
259728,en,English
221241,en,English
341559,de,Deutsch
73680,it,Italiano
136902,,
71617,en,English
259690,fr,Français
361733,hu,Magyar
66944,it,Italiano
284154,it,Italiano
112931,it,Italiano
61711,,
58007,it,Italiano
61532,it,Italiano
216138,it,Italiano
16280,en,English
56294,it,Italiano
15068,it,Italiano
354776,de,Deutsch
280874,it,Italiano
78375,it,Italiano
63483,it,Italiano
250275,it,Italiano
242906,,
264555,,
84741,it,Italiano
224919,it,Italiano
58813,en,English
299730,en,English
218898,ja,日本語
280690,zh,普通话
188640,en,English
120942,en,English
22315,en,English
158009,en,English
89868,en,English
252990,en,English
353125,fr,Français
297239,en,English
319396,en,English
87018,en,English
53850,en,English
75897,en,English
13099,en,English
138686,en,English
297961,en,English
81765,en,English
94587,en,English
80582,en,English
52406,en,English
88865,en,English
86063,en,English
18152,en,English
49264,en,English
78573,en,English
121170,en,English
117102,en,English
74113,en,English
338381,en,English
267292,pt,Português
290773,en,English
53104,da,Dansk
117407,da,Dansk
119430,da,Dansk
297400,fr,Français
310952,en,English
296370,en,English
126760,en,English
290098,cs,Český
260826,en,English
48268,,
157964,en,English
197849,en,English
208198,en,English
358908,en,English
289519,en,English
243306,ru,Pусский
241259,en,English
109752,en,English
377432,en,English
369052,en,English
289523,en,English
317114,en,English
315134,gu,
317121,hi,हिन्दी
267935,mr,
110777,en,English
176715,en,English
371464,en,English
359871,sv,svenska
334534,en,English
334057,en,English
108879,,
238997,nl,Nederlands
86522,en,English
241618,en,English
68213,en,English
68208,en,English
241619,,
143431,mi,
112722,en,English
182979,en,English
210250,fr,Français
223702,,
283827,,
141418,en,English
385390,en,English
387398,en,English
381615,en,English
377428,en,English
374614,en,English
374609,en,English
374739,fr,Français
374607,es,Español
374606,en,English
374603,en,English
361745,en,English
352851,cn,广州话 / 廣州話
346489,,
311181,en,English
300187,,
299576,,
299574,,
289520,,
279371,en,English
279332,it,Italiano
239018,es,Español
258691,en,English
249057,en,English
238304,,
238749,ru,Pусский
235662,en,English
180794,en,English
226167,el,ελληνικά
149235,en,English
149218,en,English
147132,en,English
145840,en,English
211125,en,English
85887,de,Deutsch
227552,en,English
81416,de,Deutsch
208035,ja,日本語
389995,,
384798,ru,Pусский
78713,en,English
371560,sv,svenska
164777,en,English
334533,ja,日本語
129564,en,English
81976,de,Deutsch
374475,it,Italiano
351454,fi,suomi
84993,en,English
257623,en,English
113294,en,English
46095,es,Español
213570,en,English
43394,pt,Português
62006,hi,हिन्दी
68977,en,English
115386,,
381071,ar,العربية
279049,de,Deutsch
294368,ce,
250880,en,English
346873,es,Español
352733,en,English
86520,de,Deutsch
122293,it,Italiano
370234,pl,Polski
128412,uk,Український
83235,en,English
56952,en,English
112633,,
385581,en,English
101916,es,Español
80520,fi,suomi
55916,en,English
126076,en,English
56491,fr,Français
60505,it,Italiano
302508,de,Deutsch
385371,sl,Slovenščina
293670,,
168079,en,English
375199,,
155217,it,Italiano
83501,it,Italiano
364426,it,Italiano
216472,it,Italiano
51091,en,English
337154,ko,한국어/조선말
113523,en,English
56424,en,English
188183,it,Italiano
395181,it,Italiano
134362,zh,普通话
325758,it,Italiano
319017,it,Italiano
291805,it,Italiano
390766,ru,Pусский
394812,,
370464,de,Deutsch
354818,it,Italiano
369820,th,ภาษาไทย
12443,ja,日本語
23802,en,English
170740,en,English
388440,en,English
392440,en,English
388403,fr,Français
78492,en,English
48339,en,English
42082,es,Español
249075,en,English
147307,es,Español
235201,en,English
36090,es,Español
268380,en,English
56190,en,English
37228,,
394244,en,English
83284,en,English
69915,en,English
136762,en,English
94643,en,English
376916,en,English
339526,xx,No Language
382088,,
362699,,
118792,ko,한국어/조선말
396292,es,Español
299782,en,English
24398,de,Deutsch
46178,is,Íslenska
345069,sv,svenska
339928,en,English
375170,,
330916,en,English
376549,en,English
93338,fr,Français
4290,de,Deutsch
87061,en,English
216203,,
332872,en,English
339397,fr,Français
374473,en,English
84233,en,English
5654,en,English
353866,en,English
44645,,
314570,en,English
254420,en,English
50578,en,English
147367,es,Español
340746,en,English
310567,bg,български език
381505,fr,Français
109581,sr,Srpski
375599,fr,Français
344854,en,English
385379,en,English
311770,en,English
358907,en,English
323428,,
324764,,
346469,,
347344,en,English
303636,,
321283,nl,Nederlands
356218,hi,हिन्दी
347106,hi,हिन्दी
335683,en,English
363607,hi,हिन्दी
389115,ur,اردو
377290,en,English
381277,ko,한국어/조선말
268618,en,English
341491,zh,普通话
341490,en,English
91041,ru,Pусский
250974,en,English
280583,ru,Pусский
69471,ru,Pусский
39301,fr,Français
107775,en,English
17575,fr,Français
198783,,
55154,en,English
33340,en,English
64116,en,English
388468,it,Italiano
87654,es,Español
336885,en,English
373757,en,English
285165,ru,Pусский
348675,ru,Pусский
11392,ru,Pусский
57911,fr,Français
342695,en,English
16039,en,English
20661,,
335582,en,English
11390,en,English
76312,it,Italiano
155714,en,English
146184,en,English
80362,hi,हिन्दी
324284,ur,اردو
391617,hi,हिन्दी
37433,en,English
47408,fr,Français
14233,en,English
48417,en,English
397914,he,עִבְרִית
347031,es,Español
367416,en,English
378348,en,English
40534,cn,广州话 / 廣州話
102961,da,Dansk
339148,ja,日本語
222220,zh,普通话
57992,it,Italiano
66897,en,English
139251,es,Español
391778,en,English
4546,en,English
389053,en,English
343140,tr,Türkçe
363103,nl,Nederlands
301804,fr,Français
374458,ru,Pусский
26677,en,English
322745,en,English
169448,en,English
335409,en,English
260401,en,English
260399,en,English
107104,en,English
391375,,
398289,pt,Português
